2024-7-3 19:33:52-log: Cannot access game frame or container.
2024-7-3 19:33:52-debug: asset-db:require-engine-code (525ms)
2024-7-3 19:33:52-log: meshopt wasm decoder initialized
2024-7-3 19:33:53-log: [box2d]:box2d wasm lib loaded.
2024-7-3 19:33:53-log: [bullet]:bullet wasm lib loaded.
2024-7-3 19:33:53-log: Cocos Creator v3.8.3
2024-7-3 19:33:53-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:26.93MB, end 114.33MB, increase: 87.39MB
2024-7-3 19:33:54-debug: [Assets Memory track]: asset-db-plugin-register: builder start:82.07MB, end 181.59MB, increase: 99.52MB
2024-7-3 19:33:54-debug: [Assets Memory track]: asset-db-plugin-register: project start:115.19MB, end 177.21MB, increase: 62.02MB
2024-7-3 19:33:54-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:114.33MB, end 177.22MB, increase: 62.89MB
2024-7-3 19:33:54-debug: run package(vivo-mini-game) handler(enable) start
2024-7-3 19:33:54-debug: run package(web-desktop) handler(enable) success!
2024-7-3 19:33:54-debug: run package(web-mobile) handler(enable) success!
2024-7-3 19:33:54-debug: run package(wechatgame) handler(enable) start
2024-7-3 19:33:54-debug: run package(web-mobile) handler(enable) start
2024-7-3 19:33:54-debug: run package(web-desktop) handler(enable) start
2024-7-3 19:33:54-debug: run package(wechatprogram) handler(enable) success!
2024-7-3 19:33:54-debug: run package(wechatgame) handler(enable) success!
2024-7-3 19:33:54-debug: run package(windows) handler(enable) start
2024-7-3 19:33:54-debug: run package(xiaomi-quick-game) handler(enable) success!
2024-7-3 19:33:54-debug: run package(xiaomi-quick-game) handler(enable) start
2024-7-3 19:33:54-debug: run package(vivo-mini-game) handler(enable) success!
2024-7-3 19:33:54-debug: run package(cocos-service) handler(enable) success!
2024-7-3 19:33:54-debug: run package(im-plugin) handler(enable) start
2024-7-3 19:33:54-debug: run package(im-plugin) handler(enable) success!
2024-7-3 19:33:54-debug: run package(blank-template) handler(enable) start
2024-7-3 19:33:54-debug: run package(blank-template) handler(enable) success!
2024-7-3 19:33:54-debug: run package(placeholder) handler(enable) start
2024-7-3 19:33:54-debug: run package(wechatprogram) handler(enable) start
2024-7-3 19:33:54-debug: run package(cocos-service) handler(enable) start
2024-7-3 19:33:54-debug: run package(placeholder) handler(enable) success!
2024-7-3 19:33:54-debug: run package(windows) handler(enable) success!
2024-7-3 19:33:54-debug: asset-db:worker-init: initPlugin (1506ms)
2024-7-3 19:33:54-debug: [Assets Memory track]: asset-db:worker-init start:26.93MB, end 177.97MB, increase: 151.04MB
2024-7-3 19:33:54-debug: Run asset db hook programming:beforePreStart ...
2024-7-3 19:33:54-debug: %cImport%c: /Applications/Cocos/Creator/3.8.3/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
2024-7-3 19:34:05-debug: lazy register asset handler instantiation-material
2024-7-3 19:34:05-debug: lazy register asset handler audio-clip
2024-7-3 19:34:05-debug: lazy register asset handler video-clip
2024-7-3 19:34:05-debug: lazy register asset handler instantiation-animation
2024-7-3 19:34:05-debug: asset-db:worker-startup-database[assets] (3718ms)
2024-7-3 19:34:05-debug: asset-db:start-database (11300ms)
2024-7-3 19:34:05-debug: asset-db:ready (15063ms)
2024-7-3 19:34:05-debug: init worker message success
2024-7-3 19:34:06-debug: [Build Memory track]: builder:worker-init start:171.37MB, end 177.70MB, increase: 6.33MB
2024-7-3 19:34:06-debug: programming:execute-script (3ms)
2024-7-3 19:34:06-debug: builder:worker-init (282ms)
2024-7-3 19:34:20-debug: Query all assets info in project
2024-7-3 19:34:20-debug: init custom config: keepNodeUuid: false, useCache: true
2024-7-3 19:34:20-debug: Query asset bundle start, progress: 0%
2024-7-3 19:34:20-debug: // ---- build task Query asset bundle ----
2024-7-3 19:34:20-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2024-7-3 19:34:20-debug:   Number of all scenes: 2
2024-7-3 19:34:20-debug:   Number of all scripts: 23
2024-7-3 19:34:20-debug:   Number of other assets: 618
2024-7-3 19:34:20-debug: // ---- build task Query asset bundle ---- (11ms)
2024-7-3 19:34:20-debug: run build task Query asset bundle success in 11 ms√, progress: 5%
2024-7-3 19:34:20-debug: [Build Memory track]: Query asset bundle start:167.46MB, end 167.48MB, increase: 22.08KB
2024-7-3 19:34:20-debug: Query asset bundle start, progress: 5%
2024-7-3 19:34:20-debug: // ---- build task Query asset bundle ----
2024-7-3 19:34:20-debug: // ---- build task Query asset bundle ---- (1ms)
2024-7-3 19:34:20-debug: [Build Memory track]: Query asset bundle start:167.49MB, end 167.60MB, increase: 118.34KB
2024-7-3 19:34:20-debug: run build task Query asset bundle success in 1 ms√, progress: 10%
2024-7-3 19:34:20-debug: // ---- build task Sort some build options to settings.json ----
2024-7-3 19:34:20-debug: Sort some build options to settings.json start, progress: 10%
2024-7-3 19:34:20-debug: run build task Sort some build options to settings.json success in √, progress: 12%
2024-7-3 19:34:20-debug: [Build Memory track]: Sort some build options to settings.json start:167.61MB, end 167.62MB, increase: 10.72KB
2024-7-3 19:34:20-debug: Fill script data to settings start, progress: 12%
2024-7-3 19:34:20-debug: // ---- build task Fill script data to settings ----
2024-7-3 19:34:20-debug: run build task Fill script data to settings success in √, progress: 13%
2024-7-3 19:34:20-debug: [Build Memory track]: Fill script data to settings start:167.63MB, end 167.64MB, increase: 10.82KB
2024-7-3 19:34:20-debug: Sort some build options to settings.json start, progress: 13%
2024-7-3 19:34:20-debug: // ---- build task Sort some build options to settings.json ----
2024-7-3 19:34:20-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
2024-7-3 19:34:20-debug: run build task Sort some build options to settings.json success in 3 ms√, progress: 15%
2024-7-3 19:34:20-debug: [Build Memory track]: Sort some build options to settings.json start:167.65MB, end 167.77MB, increase: 120.48KB
2024-7-3 19:34:27-debug: refresh db internal success
2024-7-3 19:34:27-debug: refresh db assets success
2024-7-3 19:34:27-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:34:27-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:34:27-debug: asset-db:refresh-all-database (44ms)
2024-7-3 19:34:27-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:34:27-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:34:42-debug: refresh db internal success
2024-7-3 19:34:42-debug: refresh db assets success
2024-7-3 19:34:42-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:34:42-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:34:42-debug: asset-db:refresh-all-database (54ms)
2024-7-3 19:34:42-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:34:42-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:34:54-debug: start refresh asset from /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/scene/Test.scene...
2024-7-3 19:34:54-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/scene/Test.scenebackground: #aaff85; color: #000;color: #000;
2024-7-3 19:34:54-debug: refresh asset /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/scene success
2024-7-3 19:34:56-debug: Query all assets info in project
2024-7-3 19:34:56-debug: init custom config: keepNodeUuid: false, useCache: true
2024-7-3 19:34:56-debug: Query asset bundle start, progress: 0%
2024-7-3 19:34:56-debug: // ---- build task Query asset bundle ----
2024-7-3 19:34:56-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2024-7-3 19:34:56-debug:   Number of all scenes: 2
2024-7-3 19:34:56-debug:   Number of all scripts: 23
2024-7-3 19:34:56-debug:   Number of other assets: 618
2024-7-3 19:34:56-debug: run build task Query asset bundle success in 7 ms√, progress: 5%
2024-7-3 19:34:56-debug: // ---- build task Query asset bundle ---- (7ms)
2024-7-3 19:34:56-debug: [Build Memory track]: Query asset bundle start:170.12MB, end 170.07MB, increase: -54.09KB
2024-7-3 19:34:56-debug: Query asset bundle start, progress: 5%
2024-7-3 19:34:56-debug: // ---- build task Query asset bundle ----
2024-7-3 19:34:56-debug: // ---- build task Query asset bundle ---- (1ms)
2024-7-3 19:34:56-debug: Sort some build options to settings.json start, progress: 10%
2024-7-3 19:34:56-debug: [Build Memory track]: Query asset bundle start:170.08MB, end 170.19MB, increase: 117.72KB
2024-7-3 19:34:56-debug: // ---- build task Sort some build options to settings.json ----
2024-7-3 19:34:56-debug: run build task Query asset bundle success in 1 ms√, progress: 10%
2024-7-3 19:34:56-debug: run build task Sort some build options to settings.json success in √, progress: 12%
2024-7-3 19:34:56-debug: [Build Memory track]: Sort some build options to settings.json start:170.20MB, end 170.21MB, increase: 10.83KB
2024-7-3 19:34:56-debug: Fill script data to settings start, progress: 12%
2024-7-3 19:34:56-debug: // ---- build task Fill script data to settings ----
2024-7-3 19:34:56-debug: run build task Fill script data to settings success in √, progress: 13%
2024-7-3 19:34:56-debug: Sort some build options to settings.json start, progress: 13%
2024-7-3 19:34:56-debug: [Build Memory track]: Fill script data to settings start:170.22MB, end 170.23MB, increase: 9.67KB
2024-7-3 19:34:56-debug: // ---- build task Sort some build options to settings.json ----
2024-7-3 19:34:56-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
2024-7-3 19:34:56-debug: [Build Memory track]: Sort some build options to settings.json start:170.24MB, end 170.38MB, increase: 146.45KB
2024-7-3 19:34:56-debug: run build task Sort some build options to settings.json success in 1 ms√, progress: 15%
2024-7-3 19:34:59-debug: refresh db internal success
2024-7-3 19:34:59-debug: refresh db assets success
2024-7-3 19:34:59-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:34:59-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:34:59-debug: asset-db:refresh-all-database (50ms)
2024-7-3 19:34:59-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:34:59-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:36:25-debug: refresh db internal success
2024-7-3 19:36:25-debug: refresh db assets success
2024-7-3 19:36:25-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:36:25-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:36:25-debug: asset-db:refresh-all-database (41ms)
2024-7-3 19:36:37-debug: refresh db internal success
2024-7-3 19:36:37-debug: refresh db assets success
2024-7-3 19:36:37-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:36:37-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:36:37-debug: asset-db:refresh-all-database (44ms)
2024-7-3 19:36:37-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:36:37-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:37:44-debug: refresh db internal success
2024-7-3 19:37:44-debug: refresh db assets success
2024-7-3 19:37:44-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:37:44-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:37:44-debug: asset-db:refresh-all-database (34ms)
2024-7-3 19:37:44-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:37:52-debug: refresh db internal success
2024-7-3 19:37:52-debug: refresh db assets success
2024-7-3 19:37:52-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:37:52-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:37:52-debug: asset-db:refresh-all-database (35ms)
2024-7-3 19:38:08-debug: refresh db internal success
2024-7-3 19:38:08-debug: refresh db assets success
2024-7-3 19:38:08-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:38:08-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:38:08-debug: asset-db:refresh-all-database (33ms)
2024-7-3 19:38:08-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:38:15-debug: refresh db internal success
2024-7-3 19:38:15-debug: refresh db assets success
2024-7-3 19:38:15-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:38:15-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:38:15-debug: asset-db:refresh-all-database (37ms)
2024-7-3 19:38:15-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:38:15-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:39:12-debug: refresh db internal success
2024-7-3 19:39:12-debug: refresh db assets success
2024-7-3 19:39:12-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:39:12-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:39:12-debug: asset-db:refresh-all-database (36ms)
2024-7-3 19:39:12-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:39:12-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:41:12-debug: refresh db internal success
2024-7-3 19:41:12-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/script/block/Grid/GridBgItem.tsbackground: #aaff85; color: #000;color: #000;
2024-7-3 19:41:12-debug: refresh db assets success
2024-7-3 19:41:12-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:41:12-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:41:12-debug: asset-db:refresh-all-database (44ms)
2024-7-3 19:41:12-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:41:12-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:41:31-debug: refresh db internal success
2024-7-3 19:41:31-debug: refresh db assets success
2024-7-3 19:41:31-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:41:31-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:41:31-debug: asset-db:refresh-all-database (43ms)
2024-7-3 19:41:44-debug: start refresh asset from /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/resources/prefab/block/gridBgItem.prefab...
2024-7-3 19:41:44-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/resources/prefab/block/gridBgItem.prefabbackground: #aaff85; color: #000;color: #000;
2024-7-3 19:41:44-debug: refresh asset /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/resources/prefab/block success
2024-7-3 19:41:54-debug: refresh db internal success
2024-7-3 19:41:54-debug: refresh db assets success
2024-7-3 19:41:54-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:41:54-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:41:54-debug: asset-db:refresh-all-database (34ms)
2024-7-3 19:42:05-debug: refresh db internal success
2024-7-3 19:42:05-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/script/block/Grid/GridBgItem.tsbackground: #aaff85; color: #000;color: #000;
2024-7-3 19:42:05-debug: refresh db assets success
2024-7-3 19:42:05-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:42:05-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:42:05-debug: asset-db:refresh-all-database (41ms)
2024-7-3 19:42:05-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:42:05-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:42:08-debug: refresh db internal success
2024-7-3 19:42:08-debug: refresh db assets success
2024-7-3 19:42:08-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:42:08-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:42:08-debug: asset-db:refresh-all-database (32ms)
2024-7-3 19:42:30-debug: refresh db internal success
2024-7-3 19:42:30-debug: refresh db assets success
2024-7-3 19:42:30-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:42:30-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:42:30-debug: asset-db:refresh-all-database (37ms)
2024-7-3 19:42:34-debug: refresh db internal success
2024-7-3 19:42:34-debug: refresh db assets success
2024-7-3 19:42:34-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:42:34-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:42:34-debug: asset-db:refresh-all-database (33ms)
2024-7-3 19:42:36-debug: refresh db internal success
2024-7-3 19:42:36-debug: refresh db assets success
2024-7-3 19:42:36-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:42:36-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:42:36-debug: asset-db:refresh-all-database (33ms)
2024-7-3 19:42:50-debug: refresh db internal success
2024-7-3 19:42:50-debug: refresh db assets success
2024-7-3 19:42:50-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:42:50-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:42:50-debug: asset-db:refresh-all-database (33ms)
2024-7-3 19:42:50-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:42:50-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:42:53-debug: refresh db internal success
2024-7-3 19:42:53-debug: refresh db assets success
2024-7-3 19:42:53-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:42:53-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:42:53-debug: asset-db:refresh-all-database (36ms)
2024-7-3 19:43:00-debug: refresh db internal success
2024-7-3 19:43:00-debug: refresh db assets success
2024-7-3 19:43:00-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:43:00-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:43:00-debug: asset-db:refresh-all-database (38ms)
2024-7-3 19:43:04-debug: start refresh asset from /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/resources/prefab/block/gridBgItem.prefab...
2024-7-3 19:43:04-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/resources/prefab/block/gridBgItem.prefabbackground: #aaff85; color: #000;color: #000;
2024-7-3 19:43:04-debug: refresh asset /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/resources/prefab/block success
2024-7-3 19:43:32-debug: refresh db internal success
2024-7-3 19:43:32-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/script/block/Grid/GridBgItem.tsbackground: #aaff85; color: #000;color: #000;
2024-7-3 19:43:32-debug: refresh db assets success
2024-7-3 19:43:32-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:43:32-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:43:32-debug: asset-db:refresh-all-database (38ms)
2024-7-3 19:43:32-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:43:32-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:43:40-debug: refresh db internal success
2024-7-3 19:43:40-debug: refresh db assets success
2024-7-3 19:43:40-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:43:40-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:43:40-debug: asset-db:refresh-all-database (32ms)
2024-7-3 19:43:40-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:49:10-debug: refresh db internal success
2024-7-3 19:49:10-debug: %cDestroy%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/script/block/Data/GridData.tsbackground: #ffb8b8; color: #000;color: #000;
2024-7-3 19:49:10-debug: %cDestroy%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/script/block/Databackground: #ffb8b8; color: #000;color: #000;
2024-7-3 19:49:10-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/script/blockbackground: #aaff85; color: #000;color: #000;
2024-7-3 19:49:10-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/script/block/Grid/GridBgItem.tsbackground: #aaff85; color: #000;color: #000;
2024-7-3 19:49:10-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/script/block/Grid/GridItem.tsbackground: #aaff85; color: #000;color: #000;
2024-7-3 19:49:10-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/script/block/Mgr/GridManager.tsbackground: #aaff85; color: #000;color: #000;
2024-7-3 19:49:10-debug: refresh db assets success
2024-7-3 19:49:10-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:49:10-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:49:10-debug: asset-db:refresh-all-database (44ms)
2024-7-3 19:50:30-debug: refresh db internal success
2024-7-3 19:50:30-debug: refresh db assets success
2024-7-3 19:50:30-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:50:30-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:50:30-debug: asset-db:refresh-all-database (35ms)
2024-7-3 19:50:36-debug: refresh db internal success
2024-7-3 19:50:36-debug: refresh db assets success
2024-7-3 19:50:36-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:50:36-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:50:36-debug: asset-db:refresh-all-database (43ms)
2024-7-3 19:50:36-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:50:47-debug: refresh db internal success
2024-7-3 19:50:47-debug: refresh db assets success
2024-7-3 19:50:47-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:50:47-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:50:47-debug: asset-db:refresh-all-database (41ms)
2024-7-3 19:50:47-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:50:47-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:50:58-debug: refresh db internal success
2024-7-3 19:50:58-debug: refresh db assets success
2024-7-3 19:50:58-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:50:58-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:50:58-debug: asset-db:refresh-all-database (34ms)
2024-7-3 19:51:14-debug: refresh db internal success
2024-7-3 19:51:14-debug: refresh db assets success
2024-7-3 19:51:14-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:51:14-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:51:14-debug: asset-db:refresh-all-database (63ms)
2024-7-3 19:51:14-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:51:19-debug: refresh db internal success
2024-7-3 19:51:19-debug: refresh db assets success
2024-7-3 19:51:19-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:51:19-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:51:19-debug: asset-db:refresh-all-database (33ms)
2024-7-3 19:51:35-debug: refresh db internal success
2024-7-3 19:51:35-debug: refresh db assets success
2024-7-3 19:51:35-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:51:35-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:51:35-debug: asset-db:refresh-all-database (40ms)
2024-7-3 19:51:43-debug: refresh db internal success
2024-7-3 19:51:43-debug: refresh db assets success
2024-7-3 19:51:43-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:51:43-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:51:43-debug: asset-db:refresh-all-database (41ms)
2024-7-3 19:51:51-debug: refresh db internal success
2024-7-3 19:51:51-debug: refresh db assets success
2024-7-3 19:51:51-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:51:51-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:51:51-debug: asset-db:refresh-all-database (37ms)
2024-7-3 19:51:54-debug: refresh db internal success
2024-7-3 19:51:54-debug: refresh db assets success
2024-7-3 19:51:54-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:51:54-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:51:54-debug: asset-db:refresh-all-database (35ms)
2024-7-3 19:51:54-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:51:54-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:52:04-debug: start refresh asset from /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/resources/prefab/block/BlockUI.prefab...
2024-7-3 19:52:04-debug: %cImport%c: /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/resources/prefab/block/BlockUI.prefabbackground: #aaff85; color: #000;color: #000;
2024-7-3 19:52:04-debug: refresh asset /Users/jhh/Desktop/projects/block_project/block-practice/block/assets/resources/prefab/block success
2024-7-3 19:52:11-debug: refresh db internal success
2024-7-3 19:52:11-debug: refresh db assets success
2024-7-3 19:52:11-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:52:11-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:52:11-debug: asset-db:refresh-all-database (37ms)
2024-7-3 19:52:11-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:52:11-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:52:29-debug: refresh db internal success
2024-7-3 19:52:29-debug: refresh db assets success
2024-7-3 19:52:29-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:52:29-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:52:29-debug: asset-db:refresh-all-database (32ms)
2024-7-3 19:53:12-debug: refresh db internal success
2024-7-3 19:53:12-debug: refresh db assets success
2024-7-3 19:53:12-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-3 19:53:12-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-3 19:53:12-debug: asset-db:refresh-all-database (22ms)
2024-7-3 19:53:12-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-3 19:53:12-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-3 19:53:27-debug: refresh db internal success
2024-7-3 19:53:27-debug: refresh db assets success
2024-7-3 19:53:27-debug: Run asset db hook engine-extends:afterRefresh ...
